Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
8,185,79,F,2012,Summer,London,Football,Thanks,1,1
23,170,67,M,1956,Summer,Mexico City,Wrestling,Thanks,1,1
16,182,61,M,1920,Summer,Los Angeles,Athletics,Thanks,1,1
34,179,84,M,1980,Summer,Los Angeles,Shooting,Thanks,1,2
28,187,81,M,1992,Summer,Barcelona,Baseball,Thanks,1,2
38,184,92,M,1980,Summer,Seoul,Figure Skating,Thanks,1,2
29,166,50,M,1996,Summer,Salt Lake City,Equestrianism,Thanks,1,3
26,179,86,M,2004,Summer,Sydney,Cycling,Thanks,1,2
23,190,101,F,1992,Summer,London,Ice Hockey,Thanks,1,1
28,187,84,M,1988,Summer,London,Athletics,Thanks,1,1
25,197,107,M,1972,Summer,Barcelona,Water Polo,Thanks,1,1
33,171,68,M,1936,Summer,Seoul,Figure Skating,Thanks,1,1
31,166,59,M,1972,Summer,Los Angeles,Swimming,Thanks,1,2
31,182,87,M,1994,Summer,Los Angeles,Ice Hockey,Thanks,1,1
28,173,83,M,1980,Summer,Albertville,Ice Hockey,Thanks,1,1
29,168,56,M,1956,Summer,London,Badminton,Thanks,1,1
31,178,78,M,1924,Summer,Atlanta,Shooting,Thanks,1,1
34,180,76,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
37,170,66,M,1948,Summer,Albertville,Nordic Combined,Thanks,1,8
33,161,66,M,1952,Summer,Berlin,Boxing,Thanks,1,1
16,185,77,M,2008,Summer,Barcelona,Basketball,Thanks,1,1
22,177,59,F,2016,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
31,184,82,M,1984,Summer,Los Angeles,Football,Thanks,1,1
29,168,66,M,1992,Summer,Montreal,Athletics,Thanks,1,1
24,182,84,M,1924,Summer,Grenoble,Baseball,Thanks,1,1
30,174,70,F,2002,Summer,London,Swimming,Thanks,1,2
33,168,72,M,1968,Summer,Grenoble,Boxing,Thanks,1,1
23,194,103,M,1972,Summer,Barcelona,Wrestling,Thanks,1,2
37,182,90,M,1906,Summer,Los Angeles,Boxing,Thanks,1,1
28,186,74,M,2004,Summer,London,Rowing,Thanks,1,1
35,182,75,M,2000,Summer,Salt Lake City,Baseball,Thanks,1,3
25,191,78,M,1996,Summer,Atlanta,Equestrianism,Silver,1,1
29,176,57,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
25,179,80,M,2012,Summer,London,Alpine Skiing,Thanks,1,1
16,180,72,F,1992,Summer,London,Athletics,Thanks,1,1
36,190,97,M,1972,Summer,Salt Lake City,Rowing,Thanks,1,2
28,182,68,M,2016,Summer,Atlanta,Lacrosse,Thanks,1,1
23,168,57,M,1980,Summer,St. Louis,Football,Thanks,1,1
31,176,76,M,1968,Summer,Salt Lake City,Curling,Thanks,1,2
27,173,62,M,1996,Summer,Montreal,Cross Country Skiing,Thanks,1,1
16,166,41,F,1920,Summer,Roma,Athletics,Thanks,1,1
20,175,68,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
18,181,80,F,2004,Summer,Roma,Athletics,Thanks,1,1
28,166,70,M,2004,Summer,Montreal,Equestrianism,Thanks,1,2
25,175,66,M,2008,Summer,Athina,Cycling,Thanks,1,1
28,177,57,M,1988,Summer,Seoul,Football,Thanks,1,1
31,174,74,M,2008,Summer,Atlanta,Football,Thanks,1,2
28,162,46,M,2000,Summer,Grenoble,Athletics,Thanks,1,2
28,181,83,M,2000,Summer,Roma,Boxing,Thanks,1,1
15,169,54,M,1992,Summer,Los Angeles,Football,Thanks,1,1
26,164,52,M,1996,Summer,Atlanta,Football,Thanks,1,2
25,164,62,F,1992,Summer,Seoul,Volleyball,Thanks,1,1
28,176,78,M,1968,Summer,Sankt Moritz,Swimming,Thanks,1,2
22,167,68,M,2000,Summer,London,Judo,Thanks,1,1
24,192,95,M,2008,Summer,Atlanta,Baseball,Thanks,1,2
28,165,55,F,2000,Summer,Los Angeles,Athletics,Thanks,1,1
23,181,94,F,1924,Summer,Sankt Moritz,Alpine Skiing,Thanks,1,1
27,160,49,M,1992,Summer,Los Angeles,Alpine Skiing,Thanks,1,2
30,189,102,M,2012,Summer,London,Boxing,Thanks,1,1
31,178,59,M,1996,Summer,Atlanta,Football,Thanks,1,1
32,149,32,F,2004,Summer,Athina,Athletics,Thanks,1,2
25,187,84,M,1998,Summer,Rio de Janeiro,Football,Silver,1,1
27,165,51,M,2008,Summer,Los Angeles,Athletics,Thanks,1,1
23,159,57,F,2008,Summer,Athina,Volleyball,Thanks,1,1
26,181,78,M,1976,Summer,Sydney,Athletics,Thanks,1,1
19,176,59,M,1988,Summer,Rio de Janeiro,Football,Thanks,1,1
13,175,58,F,1932,Summer,Sankt Moritz,Athletics,Thanks,1,1
28,182,81,M,1920,Summer,Salt Lake City,Baseball,Thanks,1,1
28,178,92,M,1968,Summer,Sankt Moritz,Wrestling,Thanks,1,2
16,165,50,M,2000,Summer,Roma,Athletics,Thanks,1,2
28,183,86,M,1956,Summer,Salt Lake City,Water Polo,Thanks,1,1
32,192,91,M,1988,Summer,London,Table Tennis,Thanks,1,1
27,172,60,M,2008,Summer,Los Angeles,Athletics,Thanks,1,1
26,167,49,F,1920,Summer,Atlanta,Swimming,Thanks,1,1
27,176,69,F,2000,Summer,Sydney,Athletics,Thanks,1,1
21,178,81,M,2012,Summer,Montreal,Figure Skating,Thanks,1,1
21,184,69,F,2016,Summer,London,Athletics,Thanks,1,1
33,172,73,F,1994,Summer,Oslo,Boxing,Thanks,1,1
17,157,43,M,1992,Summer,Amsterdam,Athletics,Thanks,1,1
28,176,78,M,1980,Summer,Munich,Fencing,Thanks,1,1
23,172,55,F,1996,Summer,Los Angeles,Hockey,Thanks,1,1
22,180,89,M,1960,Winter,Sankt Moritz,Swimming,Thanks,1,2
27,187,89,M,2000,Summer,Sydney,Figure Skating,Thanks,1,2
27,175,68,M,1996,Summer,Athina,Boxing,Thanks,1,1
24,192,95,F,2016,Summer,Paris,Water Polo,Silver,1,1
28,171,70,M,1964,Summer,Rio de Janeiro,Figure Skating,Thanks,1,1
19,173,61,F,1992,Summer,London,Athletics,Thanks,1,1
20,167,57,M,1992,Summer,Seoul,Swimming,Thanks,1,2
33,177,80,M,2004,Summer,Athina,Ice Hockey,Thanks,1,1
22,180,83,F,1972,Summer,Barcelona,Athletics,Thanks,1,2
24,161,61,M,1988,Winter,Los Angeles,Ice Hockey,Thanks,1,2
19,187,99,M,1996,Summer,Sankt Moritz,Cycling,Thanks,1,1
33,189,94,M,2014,Summer,Sapporo,Football,Thanks,1,1
17,169,56,F,2006,Summer,Tokyo,Athletics,Thanks,1,1
15,175,73,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
21,178,82,M,2012,Summer,Montreal,Swimming,Thanks,1,2
28,163,50,F,1988,Summer,Seoul,Athletics,Thanks,1,1
29,168,58,M,1968,Summer,London,Swimming,Thanks,1,1
24,175,65,M,1920,Summer,Montreal,Athletics,Thanks,1,1
24,170,56,M,2004,Summer,Athina,Athletics,Thanks,1,1
18,192,94,M,1992,Summer,Barcelona,Bobsleigh,Thanks,1,1
29,180,70,M,2014,Summer,Montreal,Baseball,Thanks,1,2
27,198,98,M,2008,Summer,Albertville,Rowing,Thanks,1,1
31,182,85,M,1980,Summer,Salt Lake City,Sailing,Thanks,1,1
30,174,66,M,2004,Summer,Sankt Moritz,Gymnastics,Thanks,1,1
29,195,108,M,1972,Summer,Sankt Moritz,Wrestling,Thanks,1,3
28,183,89,M,1968,Summer,Mexico City,Cycling,Thanks,1,1
27,158,39,F,1996,Summer,Seoul,Athletics,Thanks,1,1
21,187,80,M,1924,Summer,Paris,Athletics,Thanks,1,2
22,185,81,M,1992,Summer,Albertville,Golf,Thanks,1,1
20,169,53,F,1996,Winter,Athina,Swimming,Thanks,1,2
33,173,88,M,2008,Summer,Mexico City,Boxing,Thanks,1,1
34,166,61,M,1976,Summer,Los Angeles,Boxing,Thanks,1,1
36,187,91,M,2016,Summer,Sankt Moritz,Figure Skating,Thanks,1,1
13,188,89,M,2008,Summer,Montreal,Football,Thanks,1,2
16,192,104,M,1972,Summer,Sankt Moritz,Wrestling,Thanks,1,2
36,182,85,M,1984,Summer,Los Angeles,Shooting,Thanks,1,2
26,175,67,M,1992,Summer,Los Angeles,Athletics,Thanks,1,2
23,177,55,F,1968,Summer,Rio de Janeiro,Athletics,Thanks,1,1
11,187,72,F,1948,Summer,Atlanta,Biathlon,Thanks,1,1
31,178,71,M,1996,Summer,Sankt Moritz,Football,Thanks,1,1
31,184,86,M,1932,Summer,Los Angeles,Athletics,Thanks,1,1
25,169,50,M,1996,Summer,Seoul,Basketball,Thanks,1,1
24,175,54,F,1976,Summer,Beijing,Athletics,Thanks,1,1
24,162,53,F,1992,Summer,London,Athletics,Thanks,1,1
25,176,84,F,1996,Summer,Los Angeles,Ice Hockey,Thanks,1,2
29,175,51,M,1920,Summer,Los Angeles,Athletics,Thanks,1,1
22,166,51,F,2012,Summer,London,Athletics,Thanks,1,1
30,184,87,M,1992,Summer,Albertville,Ice Hockey,Thanks,1,1
22,191,81,M,2016,Summer,London,Football,Thanks,1,1
27,184,76,F,1996,Summer,Atlanta,Athletics,Thanks,1,2
21,178,69,M,1920,Summer,Munich,Water Polo,Thanks,1,1
34,173,71,M,1972,Summer,Albertville,Ice Hockey,Thanks,1,2
25,175,72,M,1988,Summer,Seoul,Hockey,Thanks,1,1
26,154,46,F,2000,Summer,Athina,Swimming,Thanks,1,3
19,185,86,M,2008,Summer,Roma,Wrestling,Thanks,1,1
26,176,71,M,1980,Summer,Los Angeles,Badminton,Thanks,1,1
23,187,78,M,1996,Summer,Atlanta,Figure Skating,Thanks,1,1
33,179,88,M,1968,Summer,Sankt Moritz,Judo,Thanks,1,1
34,185,71,M,1952,Summer,Atlanta,Athletics,Thanks,1,1
25,171,64,M,2014,Summer,Los Angeles,Water Polo,Thanks,1,1
25,192,105,M,1992,Summer,London,Golf,Thanks,1,2
35,185,90,M,2012,Summer,Los Angeles,Boxing,Thanks,1,1
37,168,62,M,2012,Summer,Los Angeles,Lacrosse,Thanks,1,1
26,165,52,F,1992,Summer,London,Athletics,Thanks,1,1
26,178,78,M,1964,Summer,Tokyo,Alpine Skiing,Thanks,1,2
21,181,89,F,1968,Winter,Mexico City,Bobsleigh,Thanks,1,1
36,165,54,M,1956,Summer,Seoul,Basketball,Thanks,1,1
27,165,73,M,1968,Summer,Sankt Moritz,Shooting,Thanks,1,1
27,169,52,F,1996,Summer,Rio de Janeiro,Volleyball,Thanks,1,1
28,167,49,M,2014,Summer,Seoul,Football,Thanks,1,1
35,193,87,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
23,172,64,F,1988,Summer,Seoul,Bobsleigh,Thanks,1,1
28,177,69,M,2008,Summer,Los Angeles,Tug-Of-War,Thanks,1,1
23,174,74,F,1908,Summer,Athina,Football,Thanks,1,1
26,183,87,M,1972,Summer,Los Angeles,Hockey,Thanks,1,2
21,166,52,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
26,154,41,M,1996,Summer,Athina,Athletics,Thanks,1,1
24,198,110,M,2012,Summer,Montreal,Bobsleigh,Thanks,1,1
16,169,75,F,2008,Summer,Amsterdam,Alpine Skiing,Thanks,1,1
34,159,53,F,1920,Summer,Oslo,Athletics,Thanks,1,1
19,161,46,F,1996,Summer,Atlanta,Biathlon,Thanks,1,1
25,175,54,M,1920,Summer,Los Angeles,Athletics,Thanks,1,1
23,176,70,M,1972,Winter,Los Angeles,Swimming,Thanks,1,2
26,186,84,M,1932,Summer,Los Angeles,Athletics,Thanks,1,2
26,187,97,M,2008,Summer,Montreal,Wrestling,Thanks,1,1
25,196,89,M,1972,Summer,Rio de Janeiro,Basketball,Thanks,1,1
21,181,72,M,1972,Summer,Stockholm,Athletics,Thanks,1,1
17,168,61,F,2002,Winter,Rio de Janeiro,Swimming,Thanks,1,2
41,184,100,M,1980,Summer,Seoul,Cycling,Thanks,1,2
24,173,71,M,1968,Summer,Mexico City,Boxing,Thanks,1,1
21,190,88,F,1936,Summer,Rio de Janeiro,Wrestling,Thanks,1,2
26,169,60,F,2004,Summer,Rio de Janeiro,Water Polo,Thanks,1,2
24,178,61,F,1996,Summer,Atlanta,Swimming,Thanks,1,2
21,188,93,F,2012,Summer,London,Ice Hockey,Thanks,1,1
16,191,88,M,1900,Summer,London,Fencing,Thanks,1,1
19,187,75,M,2004,Summer,London,Athletics,Thanks,1,1
30,182,81,M,2000,Summer,Barcelona,Tennis,Thanks,1,2
22,196,94,M,2012,Summer,London,Sailing,Thanks,1,1
37,176,84,M,1964,Summer,Lake Placid,Beach Volleyball,Thanks,1,1
19,165,61,M,2006,Summer,Torino,Athletics,Thanks,1,1
23,195,85,M,1936,Summer,London,Athletics,Gold,1,2
17,176,85,F,1972,Summer,Paris,Wrestling,Thanks,1,1
29,179,77,M,1980,Summer,Moskva,Archery,Thanks,1,2
27,178,69,F,2000,Summer,Amsterdam,Sailing,Thanks,1,2
23,188,81,M,1988,Summer,Lillehammer,Sailing,Thanks,1,1
20,172,61,M,1932,Summer,Beijing,Water Polo,Thanks,1,1
26,172,74,M,1948,Summer,London,Fencing,Thanks,1,1
26,165,48,M,1988,Summer,London,Boxing,Thanks,1,2
29,185,74,M,1932,Summer,Los Angeles,Athletics,Thanks,1,1
35,181,66,M,1996,Summer,London,Boxing,Bronze,1,1
23,192,94,F,2016,Summer,Barcelona,Athletics,Thanks,1,1
25,182,72,M,1980,Summer,Paris,Athletics,Thanks,1,1
20,186,83,M,1900,Summer,Salt Lake City,Rhythmic Gymnastics,Thanks,1,2
32,172,69,M,2000,Summer,Sydney,Nordic Combined,Thanks,1,2
27,172,60,M,1988,Summer,Paris,Athletics,Thanks,1,1
29,176,76,M,1988,Summer,London,Boxing,Thanks,1,1
22,173,70,M,1972,Summer,Beijing,Water Polo,Thanks,1,2
34,179,79,M,2016,Winter,Atlanta,Shooting,Thanks,1,1
31,175,63,F,1996,Summer,Seoul,Ice Hockey,Thanks,1,1
30,176,76,M,1972,Summer,Antwerpen,Cycling,Thanks,1,1
22,188,87,M,1936,Summer,Rio de Janeiro,Trampolining,Thanks,1,1
30,176,67,M,1996,Summer,Atlanta,Football,Thanks,1,1
26,186,82,M,1964,Summer,Vancouver,Sailing,Thanks,1,1
26,179,78,M,1968,Summer,Stockholm,Swimming,Thanks,1,1
24,179,81,M,2012,Summer,Stockholm,Swimming,Thanks,1,2
32,175,70,M,2008,Summer,Vancouver,Shooting,Thanks,1,1
34,175,57,M,1996,Summer,Atlanta,Athletics,Thanks,1,3
30,179,67,M,1936,Summer,Seoul,Water Polo,Bronze,1,1
32,197,97,M,1972,Summer,London,Fencing,Thanks,1,2
32,172,63,M,2000,Summer,Montreal,Sailing,Thanks,1,3
24,169,42,M,1988,Summer,Seoul,Athletics,Thanks,1,1
24,187,78,M,1936,Summer,Salt Lake City,Fencing,Thanks,1,2
28,167,62,M,1964,Summer,Seoul,Boxing,Thanks,1,1
22,189,88,F,1936,Summer,Rio de Janeiro,Fencing,Thanks,1,2
27,179,92,M,1900,Summer,Mexico City,Fencing,Thanks,1,1
23,162,71,M,1968,Summer,Atlanta,Hockey,Thanks,1,1
39,169,70,M,1996,Summer,Seoul,Boxing,Thanks,1,1
28,186,79,M,1964,Summer,Beijing,Gymnastics,Thanks,1,1
28,180,79,M,1968,Summer,Salt Lake City,Wrestling,Thanks,1,1
31,188,81,M,1936,Summer,Sydney,Canoeing,Thanks,1,2
26,175,71,M,1928,Summer,Los Angeles,Fencing,Thanks,1,2
37,179,79,M,1960,Summer,London,Swimming,Thanks,1,2
28,195,88,F,2016,Winter,London,Ice Hockey,Thanks,1,1
30,162,58,M,1952,Winter,Athina,Boxing,Thanks,1,1
22,158,35,M,1988,Summer,Seoul,Athletics,Thanks,1,1
29,187,82,M,1964,Summer,London,Athletics,Thanks,1,1
19,181,66,M,1936,Summer,Beijing,Athletics,Thanks,1,2
30,182,70,M,1996,Summer,Atlanta,Badminton,Silver,1,1
27,180,80,F,1936,Summer,Antwerpen,Modern Pentathlon,Thanks,1,1
19,180,79,M,1936,Summer,Seoul,Handball,Thanks,1,1
28,176,71,M,2000,Summer,Sydney,Boxing,Thanks,1,1
29,179,70,M,1996,Summer,Atlanta,Sailing,Thanks,1,1
18,185,77,M,2016,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
32,157,58,M,1988,Summer,Seoul,Boxing,Thanks,1,5
29,173,77,M,1948,Summer,Paris,Weightlifting,Thanks,1,2
29,177,65,M,2016,Summer,Stockholm,Weightlifting,Thanks,1,1
20,181,71,M,1968,Summer,London,Boxing,Thanks,1,1
21,158,68,M,1988,Summer,Paris,Tennis,Thanks,1,2
23,181,67,F,1976,Summer,Sydney,Athletics,Thanks,1,1
26,176,76,M,1968,Summer,Beijing,Boxing,Thanks,1,1
32,194,90,M,2002,Winter,London,Rowing,Thanks,1,1
30,159,45,M,2000,Summer,Athina,Swimming,Thanks,1,2
22,176,68,M,1936,Summer,Paris,Fencing,Thanks,1,1
34,176,60,M,1952,Summer,Stockholm,Boxing,Thanks,1,1
32,178,72,M,2012,Summer,London,Fencing,Thanks,1,1
19,180,80,M,1968,Summer,Barcelona,Water Polo,Thanks,1,1
32,177,58,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
34,167,51,M,1952,Summer,Atlanta,Football,Thanks,1,1
32,181,80,M,1996,Summer,Atlanta,Boxing,Thanks,1,1
20,173,76,M,2008,Summer,Beijing,Wrestling,Thanks,1,1
27,178,65,M,2008,Summer,Beijing,Athletics,Thanks,1,2
31,166,59,F,1996,Summer,Atlanta,Football,Thanks,1,1
28,181,82,M,1900,Summer,Atlanta,Short Track Speed Skating,Thanks,1,3
30,173,63,F,1972,Summer,Beijing,Athletics,Thanks,1,2
18,179,84,M,1972,Summer,Paris,Football,Thanks,1,2
25,175,66,M,1968,Summer,Rio de Janeiro,Football,Thanks,1,1
24,176,60,M,1988,Summer,London,Boxing,Thanks,1,1
29,172,69,M,1936,Summer,Atlanta,Softball,Thanks,1,2
32,173,68,M,1972,Summer,Moskva,Ice Hockey,Thanks,1,2
24,168,55,F,1906,Summer,Atlanta,Athletics,Thanks,1,1
28,187,91,F,1936,Summer,Rio de Janeiro,Football,Thanks,1,1
22,161,47,F,2004,Summer,Seoul,Swimming,Thanks,1,1
22,158,39,M,1896,Summer,Athina,Athletics,Thanks,1,3
31,159,56,M,2000,Summer,Vancouver,Boxing,Thanks,1,2
25,180,80,M,1972,Summer,Paris,Wrestling,Thanks,1,1
19,161,72,F,2008,Summer,Athina,Boxing,Thanks,1,1
27,180,76,M,2016,Summer,Antwerpen,Athletics,Thanks,1,1
35,168,65,M,1952,Summer,Vancouver,Shooting,Thanks,1,3
32,169,63,M,1980,Summer,Athina,Football,Thanks,1,1
26,184,62,M,1994,Summer,Atlanta,Athletics,Thanks,1,1
19,177,76,M,2000,Summer,London,Athletics,Thanks,1,1
28,189,96,M,1900,Summer,Rio de Janeiro,Fencing,Thanks,1,1
31,184,100,M,2016,Summer,Atlanta,Beach Volleyball,Thanks,1,1
26,176,83,M,1976,Summer,Atlanta,Cycling,Thanks,1,2
24,175,54,M,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,174,66,F,1992,Summer,Los Angeles,Athletics,Thanks,1,1
19,185,83,M,2016,Summer,London,Water Polo,Thanks,1,1
19,175,76,M,1896,Summer,Atlanta,Hockey,Thanks,1,1
23,175,64,M,1968,Summer,Rio de Janeiro,Cross Country Skiing,Thanks,1,1
24,190,71,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
25,190,110,M,1960,Summer,Beijing,Cycling,Thanks,1,2
22,178,73,M,1988,Winter,Barcelona,Basketball,Thanks,1,2
25,177,70,M,2000,Summer,Paris,Fencing,Thanks,1,1
17,180,72,M,2006,Summer,Paris,Wrestling,Thanks,1,1
35,179,77,M,1980,Summer,Antwerpen,Football,Thanks,1,1
25,179,70,F,1984,Summer,Rio de Janeiro,Short Track Speed Skating,Thanks,1,2
26,168,48,M,1984,Winter,Los Angeles,Athletics,Thanks,1,2
21,188,90,M,1936,Summer,Beijing,Football,Thanks,1,1
30,164,54,M,2008,Summer,Athina,Athletics,Thanks,1,1
29,154,46,M,1906,Summer,Athina,Boxing,Thanks,1,1
34,173,65,M,1968,Summer,London,Beach Volleyball,Thanks,1,1
41,179,80,M,1952,Summer,London,Fencing,Thanks,1,1
31,177,66,M,1964,Summer,Atlanta,Table Tennis,Thanks,1,1
24,175,63,F,2004,Summer,London,Swimming,Thanks,1,2
20,165,58,M,1992,Summer,Barcelona,Sailing,Thanks,1,1
27,173,62,M,1968,Summer,London,Wrestling,Thanks,1,1
28,177,64,F,1996,Summer,Atlanta,Athletics,Thanks,1,3
30,174,68,M,1988,Summer,Sydney,Sailing,Thanks,1,1
27,178,76,M,1936,Summer,Mexico City,Fencing,Thanks,1,1
29,186,73,M,1996,Summer,Atlanta,Shooting,Thanks,1,1
20,176,63,M,1984,Summer,Los Angeles,Athletics,Thanks,1,3
7,171,50,M,1988,Summer,Sydney,Athletics,Thanks,1,2
26,167,64,M,2012,Summer,London,Short Track Speed Skating,Thanks,1,3
26,186,73,F,1976,Summer,Sydney,Athletics,Thanks,1,3
23,188,72,M,1936,Summer,London,Athletics,Thanks,1,2
18,171,53,M,1968,Summer,London,Gymnastics,Thanks,1,1
26,177,81,M,1968,Summer,Mexico City,Fencing,Thanks,1,2
23,182,69,M,1996,Summer,Atlanta,Trampolining,Thanks,1,1
26,186,91,M,1936,Summer,Rio de Janeiro,Football,Thanks,1,2
25,173,71,M,1896,Summer,Torino,Boxing,Thanks,1,1
24,170,70,M,1980,Summer,Munich,Fencing,Thanks,1,1
30,183,72,M,2016,Summer,Seoul,Sailing,Thanks,1,1
24,185,90,M,1960,Summer,Calgary,Cycling,Thanks,1,1
24,182,75,M,1968,Summer,Atlanta,Cross Country Skiing,Thanks,1,2
24,170,76,M,1948,Summer,Montreal,Cycling,Thanks,1,2
18,172,63,M,1988,Summer,Seoul,Boxing,Thanks,1,1
29,172,55,M,1936,Summer,Atlanta,Canoeing,Thanks,1,1
31,178,63,M,1936,Summer,London,Rowing,Thanks,1,1
26,204,108,M,1948,Summer,Atlanta,Alpine Skiing,Gold,1,2
26,178,69,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,166,47,M,1996,Summer,Atlanta,Football,Thanks,1,1
35,164,46,M,1988,Summer,Seoul,Fencing,Thanks,1,1
27,177,59,M,2004,Summer,Rio de Janeiro,Athletics,Thanks,1,1
24,166,53,M,1996,Summer,Rio de Janeiro,Football,Thanks,1,1
23,192,85,M,2016,Summer,Squaw Valley,Alpine Skiing,Thanks,1,1
25,167,54,M,1988,Summer,Paris,Hockey,Thanks,1,1
25,168,61,M,2004,Summer,Vancouver,Gymnastics,Thanks,1,1
28,176,65,M,1996,Summer,Stockholm,Athletics,Thanks,1,1
23,183,79,M,1976,Winter,Moskva,Handball,Thanks,1,2
28,172,63,M,1996,Summer,Rio de Janeiro,Athletics,Thanks,1,1
28,179,61,M,1996,Summer,Atlanta,Athletics,Thanks,1,3
23,180,75,M,1992,Summer,Tokyo,Alpine Skiing,Gold,1,1
18,168,57,M,2006,Summer,Atlanta,Athletics,Thanks,1,1
28,183,88,M,2012,Summer,Sydney,Canoeing,Thanks,1,2
21,171,59,F,1992,Summer,Barcelona,Athletics,Thanks,1,1
14,185,70,M,1972,Summer,Paris,Athletics,Thanks,1,1
19,173,71,M,1932,Summer,Rio de Janeiro,Football,Thanks,1,1
33,186,89,M,1980,Summer,Munich,Sailing,Thanks,1,1
28,184,74,M,2000,Summer,London,Athletics,Thanks,1,1
28,170,59,M,2008,Summer,Beijing,Athletics,Thanks,1,1
25,155,36,M,1988,Summer,Seoul,Athletics,Thanks,1,1
21,172,74,M,1948,Summer,Paris,Cross Country Skiing,Thanks,1,1
23,190,92,M,1996,Summer,Rio de Janeiro,Diving,Thanks,1,2
19,186,81,M,2016,Summer,Atlanta,Trampolining,Thanks,1,1
24,183,75,M,1968,Summer,Seoul,Football,Thanks,1,1
31,173,60,M,1988,Summer,London,Gymnastics,Thanks,1,1
13,156,49,M,1932,Summer,Paris,Boxing,Thanks,1,1
31,192,100,M,1972,Summer,Beijing,Fencing,Thanks,1,1
15,186,74,M,2012,Summer,Antwerpen,Basketball,Thanks,1,1
32,171,75,M,1996,Summer,Atlanta,Canoeing,Gold,1,1
26,195,89,M,2016,Winter,Rio de Janeiro,Rowing,Thanks,1,2
30,165,62,M,1996,Summer,Atlanta,Boxing,Thanks,1,1
30,179,88,M,1936,Summer,Helsinki,Rhythmic Gymnastics,Thanks,1,2
25,161,55,M,1960,Summer,Vancouver,Boxing,Thanks,1,2
23,178,78,M,2000,Summer,Sydney,Wrestling,Thanks,1,1
27,185,81,F,1972,Summer,London,Fencing,Thanks,1,2
25,176,71,M,1968,Summer,Seoul,Football,Thanks,1,1
30,175,74,M,1968,Summer,London,Boxing,Thanks,1,1
19,159,33,F,1996,Summer,Vancouver,Athletics,Thanks,1,1
18,172,78,F,2004,Summer,Sydney,Boxing,Thanks,1,1
20,172,76,M,1900,Summer,Atlanta,Hockey,Thanks,1,2
21,172,69,F,2004,Summer,Amsterdam,Triathlon,Thanks,1,2
34,162,43,M,1952,Summer,Tokyo,Athletics,Thanks,1,1
25,175,66,F,1932,Summer,Beijing,Athletics,Thanks,1,1
22,177,65,F,1932,Summer,Paris,Athletics,Thanks,1,1
19,180,71,F,1932,Summer,Barcelona,Athletics,Thanks,1,1
27,170,72,M,1960,Summer,Stockholm,Swimming,Thanks,1,1
36,174,62,M,1952,Summer,London,Shooting,Thanks,1,3
26,172,60,F,1988,Summer,London,Sailing,Thanks,1,1
31,203,114,M,1924,Winter,London,Alpine Skiing,Gold,1,1
37,173,62,M,1952,Summer,Athina,Ice Hockey,Thanks,1,2
24,182,83,M,1972,Summer,Beijing,Boxing,Thanks,1,1
29,168,65,F,1996,Summer,Athina,Handball,Thanks,1,1
33,188,97,M,1998,Summer,Atlanta,Canoeing,Thanks,1,2
30,181,78,M,1980,Summer,London,Football,Thanks,1,2
28,167,72,M,1906,Summer,Montreal,Cross Country Skiing,Thanks,1,2
28,177,91,M,2008,Summer,Seoul,Beach Volleyball,Thanks,1,1
24,182,89,M,1988,Summer,Rio de Janeiro,Basketball,Thanks,1,1
24,165,49,M,1976,Summer,Moskva,Athletics,Thanks,1,2
38,178,64,M,1996,Summer,Atlanta,Shooting,Thanks,1,2
26,197,107,M,1900,Winter,Salt Lake City,Ice Hockey,Thanks,1,1
22,192,90,F,2016,Winter,Rio de Janeiro,Archery,Thanks,1,1
18,189,92,M,1972,Winter,Munich,Rowing,Thanks,1,2
22,182,75,M,2016,Summer,Rio de Janeiro,Fencing,Thanks,1,1
29,166,59,M,2004,Summer,Athina,Gymnastics,Thanks,1,1
39,172,70,M,1964,Summer,Stockholm,Ice Hockey,Thanks,1,1
25,186,79,M,1996,Summer,London,Wrestling,Thanks,1,1
31,176,73,M,1996,Summer,Antwerpen,Badminton,Bronze,1,1
30,178,91,M,1908,Summer,Mexico City,Canoeing,Thanks,1,2
25,201,113,M,1900,Summer,Rio de Janeiro,Ice Hockey,Thanks,1,1
22,176,64,M,1996,Summer,Atlanta,Fencing,Thanks,1,1
26,175,69,M,1996,Summer,Atlanta,Equestrianism,Thanks,1,2
23,177,79,M,1976,Summer,London,Water Polo,Thanks,1,2
23,182,90,M,2008,Summer,Beijing,Cycling,Thanks,1,1
25,176,69,M,1952,Summer,London,Archery,Thanks,1,1
17,179,69,M,1976,Summer,Antwerpen,Athletics,Thanks,1,1
33,177,71,M,1964,Summer,London,Alpine Skiing,Thanks,1,2
