age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
23, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female, <=50K
58, Private, Assoc-voc,10, Never-married, Other-service, Not-in-family, Black, Female, <=50K
22, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Other-relative, White, Female, <=50K
29, Private, Assoc-voc,10, Divorced, Adm-clerical, Own-child, White, Female, <=50K
27, Private, HS-grad,12, Never-married, Craft-repair, Own-child, White, Male, <=50K
27, Private, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Female, <=50K
63, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male, <=50K
29, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Male, <=50K
21, Private, Bachelors,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
27, Private, Some-college,10, Never-married, Transport-moving, Own-child, White, Male, <=50K
10, Self-emp-inc, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, <=50K
45, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
37, Private, Bachelors,9, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
43, Local-gov, HS-grad,11, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
49, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Female, <=50K
38, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female, <=50K
61, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
36, ?, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
53, Private, HS-grad,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
44, Private, Assoc-voc,14, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
47, Federal-gov, HS-grad,9, Divorced, Sales, Not-in-family, White, Male, <=50K
45, Private, HS-grad,14, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
48, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female, <=50K
34, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, >50K
52, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
20, Private, Some-college,14, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
35, Private, Bachelors,13, Never-married, Transport-moving, Other-relative, White, Male, >50K
54, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
68, Private, Masters,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
66, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
43, Self-emp-not-inc, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
35, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
-4, Private, HS-grad,9, Never-married, Sales, Own-child, White, Female, <=50K
47, Private, Some-college,10, Divorced, Exec-managerial, Husband, White, Male, <=50K
17, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female, <=50K
20, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
52, Private, HS-grad,14, Married-civ-spouse, Sales, Own-child, Black, Female, <=50K
27, Private, Some-college,10, Never-married, Sales, Own-child, White, Male, <=50K
46, Local-gov, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
30, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
67, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Female, <=50K
29, Private, HS-grad,9, Divorced, Other-service, Wife, White, Female, <=50K
54, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
36, Private, HS-grad,9, Divorced, Exec-managerial, Husband, White, Female, <=50K
38, Private, Bachelors,9, Married-civ-spouse, Protective-serv, Husband, Black, Male, >50K
75, Private, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
45, Private, Masters,9, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
65, Local-gov, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
55, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, White, Male, <=50K
43, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
44, Federal-gov, HS-grad,9, Divorced, Craft-repair, Husband, White, Female, <=50K
43, Private, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
17, Private, HS-grad,14, Divorced, Other-service, Own-child, White, Female, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
62, Private, Bachelors,10, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
46, Private, Some-college,10, Married-civ-spouse, ?, Own-child, White, Female, <=50K
31, Federal-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male, <=50K
44, Private, Some-college,10, Never-married, Sales, Own-child, Black, Female, <=50K
43, Private, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Female, <=50K
70, Private, Bachelors,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
29, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
51, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
42, Local-gov, Masters,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
24, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female, <=50K
36, Private, HS-grad,10, Never-married, Other-service, Not-in-family, White, Female, <=50K
44, Private, Bachelors,10, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
40, Self-emp-not-inc, Masters,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
43, Local-gov, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female, <=50K
45, Self-emp-not-inc, Masters,7, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
56, Private, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
50, ?, HS-grad,7, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
40, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
50, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
57, Private, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
42, Private, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Female, >50K
27, Private, Some-college,10, Separated, Sales, Own-child, White, Female, <=50K
44, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
48, Private, Bachelors,10, Never-married, Adm-clerical, Not-in-family, White, Female, >50K
42, Private, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
11, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
61, Private, HS-grad,10, Separated, Exec-managerial, Not-in-family, White, Female, >50K
21, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Female, <=50K
27, Private, Bachelors,9, Never-married, Exec-managerial, Unmarried, Black, Female, <=50K
29, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, <=50K
56, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
58, Private, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
70, Private, Bachelors,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
35, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
27, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
50, Local-gov, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
20, Private, Bachelors,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
21, ?, Bachelors,10, Never-married, Sales, Own-child, White, Female, <=50K
29, Private, Some-college,10, Never-married, ?, Not-in-family, White, Female, <=50K
16, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
56, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male, <=50K
43, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
18, Local-gov, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, <=50K
31, Local-gov, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Male, <=50K
32, Private, Bachelors,9, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, >50K
48, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, <=50K
46, Private, Bachelors,9, Divorced, Sales, Other-relative, White, Female, <=50K
28, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male, <=50K
34, Private, HS-grad,9, Never-married, Sales, Own-child, Black, Female, <=50K
32, Private, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male, <=50K
53, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, <=50K
53, Private, Bachelors,10, Never-married, Transport-moving, Husband, White, Male, >50K
20, Private, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female, <=50K
41, Private, Bachelors,9, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
37, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female, <=50K
43, Federal-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, <=50K
65, Private, Bachelors,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
46, Private, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Female, <=50K
46, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Female, <=50K
39, Private, Bachelors,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, >50K
47, Federal-gov, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
70, Self-emp-not-inc, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
47, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female, <=50K
34, Federal-gov, Assoc-voc,10, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
42, Private, Assoc-voc,9, Separated, Exec-managerial, Husband, White, Male, <=50K
46, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, <=50K
46, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
41, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
51, Self-emp-not-inc, Bachelors,14, Never-married, Exec-managerial, Not-in-family, Black, Female, <=50K
56, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
30, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
43, Private, HS-grad,9, Divorced, Adm-clerical, Husband, White, Female, <=50K
38, Private, HS-grad,9, Divorced, Exec-managerial, Husband, White, Male, <=50K
60, Private, Bachelors,10, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
31, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, <=50K
44, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
36, Local-gov, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female, <=50K
47, Local-gov, Bachelors,13, Never-married, Prof-specialty, Husband, White, Male, <=50K
64, Private, HS-grad,12, Separated, Transport-moving, Not-in-family, White, Male, <=50K
41, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
33, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female, <=50K
32, Private, HS-grad,9, Divorced, Craft-repair, Husband, White, Male, <=50K
43, Private, Some-college,10, Divorced, Sales, Not-in-family, White, Female, <=50K
34, Private, Masters,10, Married-civ-spouse, Prof-specialty, Own-child, White, Female, <=50K
53, Local-gov, Masters,5, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female, <=50K
64, Private, Masters,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
60, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
60, Private, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
38, Self-emp-not-inc, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
55, Private, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
34, Private, HS-grad,9, Divorced, Exec-managerial, Own-child, White, Male, <=50K
49, Self-emp-not-inc, HS-grad,9, Never-married, Exec-managerial, Own-child, Black, Male, <=50K
37, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Female, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
37, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
20, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male, <=50K
54, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
33, Private, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
50, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, Black, Female, <=50K
20, Private, Some-college,10, Never-married, Sales, Own-child, White, Female, <=50K
67, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
37, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Female, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
45, Private, Bachelors,10, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
57, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
72, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
38, Private, HS-grad,12, Married-civ-spouse, Prof-specialty, Own-child, White, Male, >50K
23, Self-emp-not-inc, Some-college,9, Never-married, Craft-repair, Husband, White, Male, <=50K
59, ?, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
25, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
33, Private, Bachelors,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
43, Private, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
26, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
40, ?, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
70, Private, Masters,14, Married-civ-spouse, Sales, Not-in-family, White, Male, <=50K
36, Private, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male, <=50K
17, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, >50K
59, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male, <=50K
16, Private, Assoc-voc,9, Never-married, Handlers-cleaners, Own-child, Black, Female, <=50K
49, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
47, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
